habitaciones;baños;parqueaderos;area_construida;area_privada;estrato;estado;antiguedad;administracion;precio_m2;Ascensor;Circuito cerrado de TV;Parqueadero Visitantes;Portería / Recepción;Zonas Verdes;Salón Comunal;Balcón;Barra estilo americano;Calentador;Chimenea;Citófono;Cocina Integral;Terraza;Vigilancia;Parques cercanos;Estudio;Patio;Depósito / Bodega;nombre;ubicacion;precio
2;2;2;89,00;0,00;4;No definida;9 a 15 años;435.000;5.449.438,20;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Cedritos;485000000,00
3;1;0;49,00;49,00;2;No definida;9 a 15 años;91.000;3.326.530,61;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Bosa;163000000,00
2;2;1;64,00;0,00;5;No definida;más de 30 años;80.000;6.250.000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Apartamento;Lisboa;400000000,00
3;4;4;344,00;0,00;6;No definida;1 a 8 años;1.100.000;9.593.023,26;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;0;0;Apartamento;Santa Paula;3300000000,00
2;2;0;48,00;48,00;2;No definida;9 a 15 años;82.400;2.791.666,67;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Kennedy;134000000,00
2;2;2;73,00;0,00;4;No definida;9 a 15 años;347.000;4.383.561,64;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;Apartamento;Britalia;320000000,00
3;2;0;83,00;0,00;3;No definida;16 a 30 años;192.800;3.012.048,19;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Apartamento;Julio Flores;250000000,00
3;2;1;112,00;0,00;3;No definida;1 a 8 años;100.000;3.080.357,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Villa Luz;345000000,00
2;2;2;66,00;0,00;4;No definida;9 a 15 años;384.000;5.984.848,48;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;Apartamento;Cedritos;395000000,00
2;3;2;104,00;128,00;6;No definida;16 a 30 años;686.500;8.461.538,46;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Chicó;880000000,00
2;2;0;67,00;67,00;4;Excelente;16 a 30 años;391.000;5.805.970,15;1;1;1;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0;Apartamento;Chapinero;389000000,00
3;2;2;86,00;0,00;5;No definida;9 a 15 años;398.600;7.558.139,53;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;Apartamento;Colina Campestre;650000000,00
3;4;2;100,00;0,00;6;No definida;9 a 15 años;750.000;6.150.000;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;Apartamento;Santa Bárbara;615000000,00
3;2;0;61,00;58,00;3;Excelente;menor a 1 año;No definida;4.098.360,66;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;0;0;0;Apartamento;Los Pinos;250000000,00
3;2;1;63,00;0,00;3;No definida;16 a 30 años;No definida;4.285.714,29;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Santa cecilia;270000000,00
2;2;2;109,00;0,00;6;No definida;16 a 30 años;687.000;4.486.238,53;1;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;1;Apartamento;Chicó;489000000,00
3;3;3;185,00;165,00;6;No definida;9 a 15 años;900.000;5.675.675,68;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;Casa;Los naranjos;1050000000,00
1;2;1;72,00;72,00;6;Bueno;9 a 15 años;469.000;8.333.333,33;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Chico;600000000,00
3;2;1;100,00;100,00;3;Bueno;16 a 30 años;170.000;3.200.000;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;Casa;Castilla;320000000,00
3;3;1;69,00;0,00;4;Excelente;16 a 30 años;350.000;4.275.362,32;0;1;0;1;0;1;0;0;1;0;1;1;0;1;0;0;0;0;Apartamento;La liberia;295000000,00
4;4;2;148,00;0,00;5;Bueno;más de 30 años;880.000;5.033.783,78;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;1;0;0;Apartamento;Unicentro Bogotá;745000000,00
3;2;1;112,00;74,00;4;Excelente;16 a 30 años;280.000;2.678.571,43;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Mazurén;300000000,00
3;2;1;62,00;55,00;4;No definida;1 a 8 años;No definida;5.322.580,65;1;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Gran Granada;330000000,00
3;2;0;75,00;75,00;3;Bueno;9 a 15 años;No definida;4.200.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Pinos de Lombardia;315000000,00
3;3;2;110,00;110,00;5;Bueno;16 a 30 años;670.000;4.272.727,27;0;0;0;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;Apartamento;Pasadena;470000000,00
3;2;2;216,00;216,00;3;Bueno;16 a 30 años;No definida;1.828.703,70;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Casa;Villa Alsacia;395000000,00
2;3;2;120,00;120,00;6;Bueno;menor a 1 año;No definida;17.900.000;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;Apartamento;La Cabrera;2148000000,00
3;2;0;75,00;75,00;3;Bueno;más de 30 años;237.000;4.000.000;0;1;1;1;0;1;0;0;1;0;0;1;0;1;0;1;0;0;Apartamento;Villa Claudia;300000000,00
3;2;1;79,00;79,00;4;No definida;No definida;350.000;5.316.455,70;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Chapinero;420000000,00
3;2;2;125,00;125,00;4;Bueno;más de 30 años;No definida;4.400.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;La Campiña;550000000,00
3;3;2;121,00;121,00;6;Excelente;16 a 30 años;1.150.000;8.677.685,95;1;0;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;1;Apartamento;Santa Paula;1050000000,00
3;2;1;65,00;65,00;3;Bueno;1 a 8 años;No definida;5.076.923,08;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Apartamento;Madelena;330000000,00
3;5;3;198,00;198,00;6;No definida;16 a 30 años;985.000;7.575.757,58;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Chicó;1500000000,00
3;1;0;43,00;43,00;2;Bueno;9 a 15 años;No definida;3.139.534,88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Molinos;135000000,00
3;3;2;129,00;129,00;4;Bueno;16 a 30 años;307.100;3.875.968,99;0;1;1;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;Casa;Villas De Aranjuez;500000000,00
3;2;1;97,00;95,00;4;Bueno;9 a 15 años;320.000;4.536.082,47;1;1;1;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;Apartamento;Colina Campestre;440000000,00
3;4;2;190,00;0,00;6;No definida;más de 30 años;1.280.000;6.578.947,37;1;0;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;Apartamento;El nogal;1250000000,00
3;1;0;49,00;49,00;2;No definida;9 a 15 años;No definida;2.857.142,86;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Usme;140000000,00
2;1;0;49,00;46,00;4;Bueno;16 a 30 años;180.000;4.795.918,37;0;0;0;1;0;1;0;0;0;0;1;0;0;1;1;1;0;0;Apartamento;Colina Campestre;235000000,00
2;2;2;105,00;105,00;6;No definida;9 a 15 años;No definida;5.704.761,90;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;Apartamento;Santa Bibiana;599000000,00
3;2;0;66,00;66,00;3;No definida;16 a 30 años;No definida;3.257.575,76;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Colon;215000000,00
4;6;5;218,00;194,00;5;Excelente;1 a 8 años;1.250.000;10.045.871,56;1;1;1;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;Apartamento;Nicolás de Federman;2190000000,00
3;2;1;55,00;53,00;3;Bueno;9 a 15 años;195.000;4.181.818,18;0;1;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Los Naranjos;230000000,00
3;2;1;58,00;58,00;3;Bueno;más de 30 años;268.000;4.137.931,03;0;0;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;Apartamento;Britalia;240000000,00
3;4;2;99,41;99,41;4;No definida;16 a 30 años;492.000;4.416.054,72;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;Apartamento;Cedritos;439000000,00
3;3;2;100,00;0,00;4;Bueno;9 a 15 años;777.000;5.500.000;1;0;0;1;0;0;1;0;1;1;1;1;0;1;0;1;0;1;Apartamento;El Batán;550000000,00
3;2;1;84,42;0,00;3;No definida;menor a 1 año;209.000;4.975.124,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Nueva Castilla;420000000,00
3;3;2;161,00;161,00;6;Bueno;más de 30 años;1.023.000;6.832.298,14;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;Apartamento;Los Rosales;1100000000,00
3;4;2;164,00;0,00;6;Excelente;16 a 30 años;973.000;5.426.829,27;1;1;1;1;0;0;1;0;1;1;1;1;1;1;0;0;0;0;Apartamento;Chicó Norte;890000000,00
2;2;1;96,00;96,00;5;Bueno;9 a 15 años;620.000;5.729.166,67;1;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;Apartamento;Bella Suiza;550000000,00
1;2;2;93,00;93,00;6;Bueno;16 a 30 años;1.100.000;9.892.473,12;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;Apartamento;chico;920000000,00
4;4;2;191,00;191,00;6;No definida;más de 30 años;1.450.000;5.167.539,27;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Chicó Norte;987000000,00
2;3;1;68,00;68,00;3;No definida;16 a 30 años;170.000;4.044.117,65;0;1;1;1;0;1;0;0;1;0;1;0;0;1;0;0;0;0;Casa;Britalia;275000000,00
5;3;2;320,00;320,00;5;No definida;más de 30 años;No definida;4.687.500;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Casa;Pasadena;1500000000,00
2;1;0;45,00;45,00;3;Bueno;1 a 8 años;99;4.444.444,44;0;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;Apartamento;Castilla;200000000,00
3;3;2;97,00;97,00;4;No definida;más de 30 años;750.000;4.587.628,87;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Chapinero Alto;445000000,00
3;2;1;70,00;70,00;6;Bueno;16 a 30 años;418.000;6.285.714,29;1;0;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;Apartamento;Chico Norte;440000000,00
2;2;1;54,00;54,00;3;No definida;16 a 30 años;138.000;5.722.222,22;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Jose Joaquin Vargas;309000000,00
4;4;2;168,00;161,00;6;No definida;más de 30 años;514.000;5.476.190,48;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Santa Bárbara Central;920000000,00
3;2;1;110,00;110,00;4;Excelente;1 a 8 años;250.000;5.909.090,91;1;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;Apartamento;Quinta Paredes;650000000,00
2;2;1;52,00;52,00;4;No definida;No definida;160.000;5.384.615,38;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Cedritos;280000000,00
3;2;0;60,00;49,00;2;Excelente;1 a 8 años;132.000;2.666.666,67;1;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0;1;0;Apartamento;Vegas de Santa Ana;160000000,00
3;3;1;70,00;70,00;4;No definida;9 a 15 años;265.000;7.285.714,29;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;Apartamento;Ciudad Salitre Suroriental;510000000,00
3;3;3;126,00;126,00;6;Excelente;1 a 8 años;723.000;6.746.031,75;1;1;1;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Calleja Baja;850000000,00
2;1;0;37,00;37,00;5;Bueno;menor a 1 año;No definida;6.756.756,76;1;0;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;Apartamento;Niza Cordoba;250000000,00
3;2;1;68,00;68,00;4;Excelente;1 a 8 años;296.800;3.970.588,24;1;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Villas de Granada;270000000,00
4;4;3;230,00;230,00;6;Bueno;16 a 30 años;1.700.000;6.043.478,26;0;1;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;Apartamento;chico Navarra;1390000000,00
4;5;0;411,00;222,00;3;Excelente;16 a 30 años;No definida;2.068.126,52;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Apartamento;Restrepo;850000000,00
2;1;1;44,00;0,00;5;Excelente;9 a 15 años;276.400;6.818.181,82;1;0;1;1;1;1;0;1;1;0;1;1;0;0;0;0;0;1;Apartamento;El Batán;300000000,00
3;4;3;199,00;199,00;6;Bueno;1 a 8 años;1.150.000;8.994.974,87;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Usaquén;1790000000,00
5;4;1;252,00;136,00;4;Bueno;más de 30 años;No definida;1.904.761,90;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;Casa;Fontibón;480000000,00
4;3;3;262,00;262,00;6;Bueno;16 a 30 años;1.250.000;7.099.236,64;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;Apartamento;Bella Suiza;1860000000,00
1;2;1;59,00;59,00;5;Excelente;9 a 15 años;355.000;5.932.203,39;1;1;1;1;0;1;0;1;1;0;1;1;0;0;0;0;0;1;Apartamento;Pasadena;350000000,00
1;3;2;336,00;300,00;4;Bueno;16 a 30 años;No definida;3.184.523,81;0;1;0;1;0;1;0;0;0;0;0;1;1;1;0;1;0;1;Casa;Normandia;1070000000,00
7;3;1;210,00;0,00;3;No definida;más de 30 años;No definida;1.904.761,90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Villa nelly los alisos;400000000,00
3;2;1;76,00;70,00;4;Bueno;9 a 15 años;241.000;4.736.842,11;0;1;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;Casa;Versalles;360000000,00
4;2;0;61,00;0,00;3;No definida;9 a 15 años;No definida;3.819.672,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Plaza Imperial Centro Comercial;233000000,00
1;1;1;47,00;47,00;5;Bueno;9 a 15 años;No definida;6.063.829,79;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Alcala;285000000,00
3;3;2;160,00;160,00;3;No definida;9 a 15 años;No definida;3.125.000;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Ibague;500000000,00
3;3;2;118,00;0,00;5;Excelente;1 a 8 años;520.000;5.508.474,58;1;1;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Mazurén;650000000,00
3;3;2;104,00;98,00;4;Bueno;9 a 15 años;380.000;6.153.846,15;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;Apartamento;Pontevedra;640000000,00
5;3;2;320,00;320,00;5;No definida;más de 30 años;No definida;4.687.500;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Casa;Pasadena;1500000000,00
5;5;2;287,00;222,00;5;No definida;9 a 15 años;1.200.000;4.529.616,72;1;0;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;Apartamento;Paramo;1300000000,00
4;4;2;168,00;161,00;6;No definida;más de 30 años;514.000;5.476.190,48;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Santa Bárbara Central;920000000,00
3;3;3;126,00;126,00;6;Excelente;1 a 8 años;723.000;6.746.031,75;1;1;1;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Calleja Baja;850000000,00
3;2;1;76,00;76,00;5;Bueno;1 a 8 años;314.400;7.144.736,84;1;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;Apartamento;Colina Campestre;543000000,00
3;2;2;48,00;48,00;4;Bueno;16 a 30 años;246.000;5.083.333,33;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Pradera Norte;244000000,00
4;4;3;230,00;230,00;6;Bueno;16 a 30 años;1.700.000;6.043.478,26;0;1;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;Apartamento;chico Navarra;1390000000,00
3;3;1;104,00;98,00;4;Bueno;9 a 15 años;380.000;5.769.230,77;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;Apartamento;Pontevedra;600000000,00
4;4;2;191,00;191,00;6;No definida;más de 30 años;1.450.000;5.167.539,27;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Chicó Norte;987000000,00
2;1;0;40,00;35,00;3;Bueno;1 a 8 años;No definida;4.250.000;1;1;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;Rafael escamilla;170000000,00
3;3;2;883,00;883,00;6;Bueno;más de 30 años;No definida;3.057.757,64;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;Casa;La Calleja;2700000000,00
3;2;0;100,00;0,00;3;Bueno;16 a 30 años;No definida;2.700.000;0;1;1;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0;Casa;Castilla;270000000,00
2;2;2;101,00;101,00;4;Bueno;más de 30 años;216.000;4.782.178,22;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;Apartamento;Pasadena;483000000,00
3;2;1;91,00;91,00;4;No definida;No definida;250.000;5.461.538,46;1;0;0;1;1;1;1;0;0;0;0;1;0;1;0;0;0;0;Apartamento;EL ESMERALDAL;497000000,00
3;2;1;68,00;68,00;4;Excelente;1 a 8 años;296.800;3.970.588,24;1;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Villas de Granada;270000000,00
3;2;1;134,00;134,00;4;Bueno;más de 30 años;100.000;3.619.402,99;0;1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;Apartamento;Chapinero;485000000,00
3;2;1;70,00;70,00;6;Bueno;16 a 30 años;418.000;6.285.714,29;1;0;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;Apartamento;Chico Norte;440000000,00
3;3;1;70,00;70,00;4;No definida;9 a 15 años;265.000;7.285.714,29;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;Apartamento;Ciudad Salitre Suroriental;510000000,00
3;2;0;60,00;49,00;2;Excelente;1 a 8 años;132.000;2.666.666,67;1;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0;1;0;Apartamento;Vegas de Santa Ana;160000000,00
4;2;1;72,00;72,00;3;Excelente;16 a 30 años;193.000;5.000.000;0;0;1;0;0;1;0;0;1;0;1;1;0;1;0;0;0;0;Casa;Bolivia;360000000,00
12;No definida;4;1600,00;1600,00;6;No definida;más de 30 años;No definida;2.375.000;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;1;1;Casa;Santa Bárbara;3800000000,00
3;2;1;110,00;110,00;4;Excelente;1 a 8 años;250.000;5.909.090,91;1;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;Apartamento;Quinta Paredes;650000000,00
1;1;0;35,00;35,00;4;No definida;1 a 8 años;143.000;5.657.142,86;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Usaquén;198000000,00
3;2;2;100,00;87,00;4;No definida;1 a 8 años;459.000;5.500.000;1;1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;Apartamento;Santa teresa;550000000,00
3;1;0;71,00;71,00;3;Bueno;16 a 30 años;111.000;3.732.394,37;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;Casa;Madelena;265000000,00
3;2;0;49,00;49,00;2;No definida;1 a 8 años;81.000;3.367.346,94;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;Apartamento;Porvenir;165000000,00
3;3;2;109,00;109,00;4;Bueno;9 a 15 años;1.075.000;9.174.311,93;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;Apartamento;Rincón del Chicó;1000000000,00
3;3;1;80,00;80,00;4;Bueno;9 a 15 años;290.000;5.250.000;1;1;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;1;Apartamento;Popular modelo;420000000,00
3;2;1;87,00;79,00;4;Bueno;16 a 30 años;275.000;3.620.689,66;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;Casa;Los Lagartos;315000000,00
3;3;2;104,00;104,00;4;No definida;No definida;No definida;4.615.384,62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Gran Granada;480000000,00
4;6;4;375,00;375,00;4;Excelente;1 a 8 años;417.000;4.266.666,67;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Casa;Niza;1600000000,00
2;3;2;85,00;0,00;6;No definida;16 a 30 años;677.000;6.105.882,35;1;1;1;1;0;0;1;0;1;1;1;0;0;1;0;0;0;0;Apartamento;Molinos Norte;519000000,00
2;2;0;54,00;51,00;2;Excelente;9 a 15 años;96.000;3.055.555,56;0;1;1;1;1;1;0;0;1;0;0;0;0;1;0;1;0;0;Apartamento;Madelena;165000000,00
2;1;0;41,00;0,00;3;Excelente;1 a 8 años;90.000;4.146.341,46;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Madelena;170000000,00
3;4;2;104,00;104,00;4;Excelente;9 a 15 años;496.000;4.221.153,85;1;0;1;1;0;0;1;0;1;0;1;1;0;0;0;0;0;1;Apartamento;zona norte;439000000,00
4;5;4;218,00;218,00;6;Bueno;más de 30 años;750.000;6.880.733,94;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Casa;Guaymaral;1500000000,00
4;2;1;110,00;110,00;3;Excelente;16 a 30 años;No definida;4.363.636,36;0;1;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;Casa;Alamos;480000000,00
4;2;4;202,00;200,00;6;Bueno;más de 30 años;No definida;6.930.693,07;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;Casa;santa Barbara;1400000000,00
2;1;0;49,00;44,00;2;Excelente;9 a 15 años;70.000;3.775.510,20;0;1;0;1;0;0;0;0;1;0;1;1;0;1;1;0;0;0;Apartamento;El Tintal;185000000,00
4;3;1;89,00;89,00;5;Bueno;más de 30 años;603.000;3.820.224,72;0;0;0;1;0;0;0;0;1;1;1;1;0;1;0;0;0;1;Apartamento;El Contador;340000000,00
4;5;6;302,00;302,00;6;Bueno;16 a 30 años;1.700.000;6.456.953,64;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;Casa;Guaymaral;1950000000,00
2;2;1;94,00;60,00;5;No definida;9 a 15 años;435.000;4.936.170,21;1;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;Apartamento;El Batán;464000000,00
2;1;0;38,00;38,00;3;Bueno;1 a 8 años;No definida;3.815.789,47;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;Apartamento;Timiza;145000000,00
2;2;1;64,00;0,00;4;Excelente;9 a 15 años;358.000;5.750.000;1;1;0;0;0;1;0;0;1;0;1;1;0;1;0;1;0;1;Apartamento;Cedritos;368000000,00
3;2;1;200,00;0,00;3;No definida;No definida;No definida;2.400.000;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;Casa;Fontibón;480000000,00
4;3;1;300,00;300,00;3;Bueno;16 a 30 años;No definida;2.333.333,33;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Casa;Estrada;700000000,00
3;3;2;154,00;154,00;6;Bueno;más de 30 años;1.117.000;5.519.480,52;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Chicó;850000000,00
No definida;3;0;300,00;300,00;5;Bueno;16 a 30 años;No definida;6.000.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Chapinero Alto;1800000000,00
4;3;4;202,00;198,00;6;Bueno;16 a 30 años;No definida;6.930.693,07;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;Casa;Santa barbara;1400000000,00
3;2;2;122,00;122,00;6;Bueno;más de 30 años;1.033.000;9.016.393,44;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;Apartamento;Chicó;1100000000,00
9;4;0;200,00;0,00;3;Excelente;16 a 30 años;No definida;1.750.000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Casa;Bosa;350000000,00
3;4;2;170,00;110,00;6;Bueno;más de 30 años;No definida;5.000.000;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;Apartamento;CHICO;850000000,00
4;2;0;112,00;112,00;3;No definida;más de 30 años;158.800;3.482.142,86;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;Apartamento;Samper Mendoza;390000000,00
2;2;2;79,00;0,00;5;No definida;1 a 8 años;482.000;6.329.113,92;1;0;1;1;0;1;1;0;0;1;1;0;1;0;0;0;0;0;Apartamento;Los cedros;500000000,00
3;3;1;85,00;85,00;4;No definida;16 a 30 años;370.000;3.941.176,47;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;Casa;Suba la Campiña;335000000,00
7;3;0;203,00;0,00;2;No definida;más de 30 años;No definida;1.625.615,76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Jimenez de quesada ii sector;330000000,00
4;5;2;210,84;192,00;5;Excelente;9 a 15 años;10.000;5.217.226,33;1;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;Apartamento;La Calleja;1100000000,00
3;3;2;212,00;212,00;6;Excelente;más de 30 años;1.370.000;8.962.264,15;1;1;1;1;0;1;0;1;0;1;1;0;0;1;0;0;0;0;Apartamento;Los Rosales;1900000000,00
4;3;1;80,00;78,00;4;Excelente;16 a 30 años;300.000;6.000.000;1;0;1;1;0;1;0;0;1;0;1;1;0;1;0;1;0;0;Apartamento;Rafael Nuñez;480000000,00
3;2;0;62,00;0,00;3;Excelente;16 a 30 años;197.000;4.322.580,65;0;0;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;Apartamento;Quinta ramos;268000000,00
4;5;3;222,66;207,00;6;Excelente;9 a 15 años;1.450.000;5.613.940,54;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Cerros de Suba;1250000000,00
2;3;2;93,00;93,00;6;Bueno;1 a 8 años;542.000;8.279.569,89;1;1;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;Apartamento;San Patricio;770000000,00
4;5;6;1487,00;0,00;4;Bueno;16 a 30 años;No definida;1.681.237,39;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Casa;La Conejera;2500000000,00
5;3;1;141,00;141,00;4;Excelente;más de 30 años;226.000;3.758.865,25;1;0;1;1;1;0;0;0;0;0;0;1;0;1;0;1;0;1;Apartamento;Paulo vi;530000000,00
